Image Path,Label
../../datasets/raw/Roboflow/images\2022_0310_161409_048A-c5477_jpg.rf.29d0d7807959048e7fee59ac2e161785.jpg,person 0.0078125 0.157812 0.015625 0.03125
../../datasets/raw/Roboflow/images\2022_0310_161409_048A-c5477_jpg.rf.29d0d7807959048e7fee59ac2e161785.jpg,motorcycle 0.815625 0.200781 0.0265625 0.0351562
../../datasets/raw/Roboflow/images\2022_0310_161409_048A-c5477_jpg.rf.29d0d7807959048e7fee59ac2e161785.jpg,person 0.8125 0.164062 0.0164063 0.0257812
../../datasets/raw/Roboflow/images\2022_0310_161409_048A-c5484_jpg.rf.c052e94fad7fe518b33d4460326fd5be.jpg,motorcycle 0.216406 0.3 0.0921875 0.0679687
../../datasets/raw/Roboflow/images\2022_0310_161409_048A-c5484_jpg.rf.c052e94fad7fe518b33d4460326fd5be.jpg,person 0.224219 0.228906 0.0101563 0.0445313
../../datasets/raw/Roboflow/images\2022_0310_161409_048A-c5484_jpg.rf.c052e94fad7fe518b33d4460326fd5be.jpg,person 0.203906 0.225 0.0148437 0.0453125
../../datasets/raw/Roboflow/images\2022_0310_161409_048A-c5484_jpg.rf.c052e94fad7fe518b33d4460326fd5be.jpg,motorcycle 0.0398437 0.214844 0.03125 0.046875
../../datasets/raw/Roboflow/images\2022_0310_161409_048A-c5484_jpg.rf.c052e94fad7fe518b33d4460326fd5be.jpg,person 0.0375 0.16875 0.0148437 0.0320312
../../datasets/raw/Roboflow/images\2022_0310_161409_048A-c5484_jpg.rf.c052e94fad7fe518b33d4460326fd5be.jpg,motorcycle 0.920312 0.525 0.1125 0.078125
../../datasets/raw/Roboflow/images\2022_0310_161409_048A-c5484_jpg.rf.c052e94fad7fe518b33d4460326fd5be.jpg,person 0.914844 0.414844 0.03125 0.0804688
../../datasets/raw/Roboflow/images\2022_0310_161409_048A-c5484_jpg.rf.c052e94fad7fe518b33d4460326fd5be.jpg,person 0.957031 0.426563 0.03125 0.0734375
../../datasets/raw/Roboflow/images\2022_0310_161409_048A-c5491_jpg.rf.436b44bc6ffcbed1b22febceb689009f.jpg,motorcycle 0.419531 0.361719 0.117188 0.0460938
../../datasets/raw/Roboflow/images\2022_0310_161409_048A-c5491_jpg.rf.436b44bc6ffcbed1b22febceb689009f.jpg,person 0.40625 0.292969 0.0234375 0.040625
../../datasets/raw/Roboflow/images\2022_0310_161409_048A-c5491_jpg.rf.436b44bc6ffcbed1b22febceb689009f.jpg,person 0.373437 0.292969 0.021875 0.034375
../../datasets/raw/Roboflow/images\2022_0310_161409_048A-c5491_jpg.rf.436b44bc6ffcbed1b22febceb689009f.jpg,motorcycle 0.0828125 0.226562 0.0382813 0.0421875
../../datasets/raw/Roboflow/images\2022_0310_161409_048A-c5491_jpg.rf.436b44bc6ffcbed1b22febceb689009f.jpg,person 0.0765625 0.175781 0.0242188 0.0304687
../../datasets/raw/Roboflow/images\2022_0310_161409_048A-c5491_jpg.rf.436b44bc6ffcbed1b22febceb689009f.jpg,motorcycle 0.8125 0.203125 0.021875 0.0359375
../../datasets/raw/Roboflow/images\2022_0310_161409_048A-c5491_jpg.rf.436b44bc6ffcbed1b22febceb689009f.jpg,person 0.814844 0.169531 0.0109375 0.0210938
../../datasets/raw/Roboflow/images\2022_0310_161409_048A-c5495_jpg.rf.b00e4aede6ca3cd3ece62714a2d3ae75.jpg,motorcycle 0.591406 0.446094 0.184375 0.117188
../../datasets/raw/Roboflow/images\2022_0310_161409_048A-c5495_jpg.rf.b00e4aede6ca3cd3ece62714a2d3ae75.jpg,motorcycle 0.117188 0.264062 0.0859375 0.0734375
../../datasets/raw/Roboflow/images\2022_0310_161409_048A-c5495_jpg.rf.b00e4aede6ca3cd3ece62714a2d3ae75.jpg,person 0.590625 0.321875 0.0289063 0.05625
../../datasets/raw/Roboflow/images\2022_0310_161409_048A-c5495_jpg.rf.b00e4aede6ca3cd3ece62714a2d3ae75.jpg,person 0.546875 0.321875 0.0304687 0.0523438
../../datasets/raw/Roboflow/images\2022_0310_161409_048A-c5495_jpg.rf.b00e4aede6ca3cd3ece62714a2d3ae75.jpg,person 0.104688 0.189062 0.021875 0.04375
../../datasets/raw/Roboflow/images\2022_0310_161409_048A-c5495_jpg.rf.b00e4aede6ca3cd3ece62714a2d3ae75.jpg,motorcycle 0.814844 0.198437 0.0234375 0.0273438
../../datasets/raw/Roboflow/images\2022_0310_161409_048A-c5495_jpg.rf.b00e4aede6ca3cd3ece62714a2d3ae75.jpg,person 0.817187 0.16875 0.0148437 0.0210938
../../datasets/raw/Roboflow/images\2022_0310_161409_048A-c5503_jpg.rf.45c3ae00ada3e5ed4f7b378fa2fab1e5.jpg,motorcycle 0.2375 0.278906 0.0890625 0.0546875
../../datasets/raw/Roboflow/images\2022_0310_161409_048A-c5503_jpg.rf.45c3ae00ada3e5ed4f7b378fa2fab1e5.jpg,person 0.234375 0.215625 0.0164063 0.0289063
../../datasets/raw/Roboflow/images\2022_0310_161409_048A-c5503_jpg.rf.45c3ae00ada3e5ed4f7b378fa2fab1e5.jpg,person 0.211719 0.222656 0.015625 0.0304687
../../datasets/raw/Roboflow/images\2022_0310_161409_048A-c5532_jpg.rf.4588000998e0e8fdea43dda9610a5c12.jpg,motorcycle 0.840625 0.239063 0.0757812 0.0296875
../../datasets/raw/Roboflow/images\2022_0310_161409_048A-c5532_jpg.rf.4588000998e0e8fdea43dda9610a5c12.jpg,person 0.846875 0.20625 0.0257812 0.0273438
../../datasets/raw/Roboflow/images\2022_0310_161409_048A-c5532_jpg.rf.4588000998e0e8fdea43dda9610a5c12.jpg,motorcycle 0.935937 0.2875 0.071875 0.034375
../../datasets/raw/Roboflow/images\2022_0310_161409_048A-c5532_jpg.rf.4588000998e0e8fdea43dda9610a5c12.jpg,person 0.947656 0.25 0.0195312 0.028125
../../datasets/raw/Roboflow/images\2022_0310_161409_048A-c5532_jpg.rf.4588000998e0e8fdea43dda9610a5c12.jpg,motorcycle 0.80625 0.201563 0.021875 0.0367188
../../datasets/raw/Roboflow/images\2022_0310_161409_048A-c5532_jpg.rf.4588000998e0e8fdea43dda9610a5c12.jpg,person 0.813281 0.171094 0.0125 0.0164063
../../datasets/raw/Roboflow/images\2022_0310_161409_048A-c5548_jpg.rf.02afd4eeb867e0cd9b1cd590dfc5d795.jpg,motorcycle 0.0359375 0.225 0.0398437 0.0460938
../../datasets/raw/Roboflow/images\2022_0310_161409_048A-c5548_jpg.rf.02afd4eeb867e0cd9b1cd590dfc5d795.jpg,person 0.028125 0.18125 0.0242188 0.0351562
../../datasets/raw/Roboflow/images\2022_0310_161409_048A-c5549_jpg.rf.c6607ac1765f9c1208f5bdeebbb37653.jpg,motorcycle 0.0414062 0.226562 0.0375 0.059375
../../datasets/raw/Roboflow/images\2022_0310_161409_048A-c5549_jpg.rf.c6607ac1765f9c1208f5bdeebbb37653.jpg,person 0.0359375 0.182031 0.0117188 0.0289063
../../datasets/raw/Roboflow/images\2022_0310_161409_048A-c5558_jpg.rf.d6695e2b1241f98b509e5305ce96890a.jpg,motorcycle 0.149219 0.257812 0.059375 0.0429688
../../datasets/raw/Roboflow/images\2022_0310_161409_048A-c5558_jpg.rf.d6695e2b1241f98b509e5305ce96890a.jpg,person 0.139063 0.192969 0.0226562 0.0359375
../../datasets/raw/Roboflow/images\2022_0310_161409_048A-c5558_jpg.rf.d6695e2b1241f98b509e5305ce96890a.jpg,motorcycle 0.0671875 0.153125 0.025 0.0304687
../../datasets/raw/Roboflow/images\2022_0310_161409_048A-c5558_jpg.rf.d6695e2b1241f98b509e5305ce96890a.jpg,person 0.0640625 0.127344 0.0101563 0.0140625
../../datasets/raw/Roboflow/images\2022_0310_161409_048A-c5558_jpg.rf.d6695e2b1241f98b509e5305ce96890a.jpg,motorcycle 0.105469 0.153906 0.0171875 0.0210938
../../datasets/raw/Roboflow/images\2022_0310_161409_048A-c5558_jpg.rf.d6695e2b1241f98b509e5305ce96890a.jpg,person 0.103906 0.125781 0.00703125 0.0179687
../../datasets/raw/Roboflow/images\2022_0310_161409_048A-c5558_jpg.rf.d6695e2b1241f98b509e5305ce96890a.jpg,motorcycle 0.817187 0.197656 0.0226562 0.0289063
../../datasets/raw/Roboflow/images\2022_0310_161409_048A-c5558_jpg.rf.d6695e2b1241f98b509e5305ce96890a.jpg,person 0.819531 0.169531 0.0117188 0.0210938
../../datasets/raw/Roboflow/images\2022_0310_161409_048A-c556_jpg.rf.fe2604ac46ab976eb09a53502a310396.jpg,motorcycle 0.102344 0.147656 0.0234375 0.025
../../datasets/raw/Roboflow/images\2022_0310_161409_048A-c556_jpg.rf.fe2604ac46ab976eb09a53502a310396.jpg,person 0.1 0.124219 0.0195312 0.025
../../datasets/raw/Roboflow/images\2022_0310_161409_048A-c556_jpg.rf.fe2604ac46ab976eb09a53502a310396.jpg,motorcycle 0.810937 0.245312 0.0570312 0.0304687
../../datasets/raw/Roboflow/images\2022_0310_161409_048A-c556_jpg.rf.fe2604ac46ab976eb09a53502a310396.jpg,person 0.799219 0.203906 0.0164063 0.028125
../../datasets/raw/Roboflow/images\2022_0310_161409_048A-c556_jpg.rf.fe2604ac46ab976eb09a53502a310396.jpg,person 0.817969 0.199219 0.0109375 0.0351562
../../datasets/raw/Roboflow/images\2022_0310_161409_048A-c556_jpg.rf.fe2604ac46ab976eb09a53502a310396.jpg,motorcycle 0.890625 0.246875 0.0234375 0.0257812
../../datasets/raw/Roboflow/images\2022_0310_161409_048A-c556_jpg.rf.fe2604ac46ab976eb09a53502a310396.jpg,person 0.889062 0.215625 0.01875 0.025
../../datasets/raw/Roboflow/images\2022_0310_161409_048A-c556_jpg.rf.fe2604ac46ab976eb09a53502a310396.jpg,motorcycle 0.851562 0.224219 0.015625 0.0265625
../../datasets/raw/Roboflow/images\2022_0310_161409_048A-c556_jpg.rf.fe2604ac46ab976eb09a53502a310396.jpg,person 0.85 0.196094 0.0125 0.0203125
../../datasets/raw/Roboflow/images\2022_0310_161409_048A-c5572_jpg.rf.222b25d519e40a769dc2fcf79e06fcfa.jpg,motorcycle 0.570312 0.394531 0.192188 0.06875
../../datasets/raw/Roboflow/images\2022_0310_161409_048A-c5572_jpg.rf.222b25d519e40a769dc2fcf79e06fcfa.jpg,person 0.575 0.292969 0.0359375 0.0859375
../../datasets/raw/Roboflow/images\2022_0310_161409_048A-c5572_jpg.rf.222b25d519e40a769dc2fcf79e06fcfa.jpg,person 0.524219 0.286719 0.025 0.08125
../../datasets/raw/Roboflow/images\2022_0310_161409_048A-c5572_jpg.rf.222b25d519e40a769dc2fcf79e06fcfa.jpg,motorcycle 0.0351562 0.236719 0.0625 0.0601563
../../datasets/raw/Roboflow/images\2022_0310_161409_048A-c5572_jpg.rf.222b25d519e40a769dc2fcf79e06fcfa.jpg,person 0.0335937 0.172656 0.0210938 0.0445313
../../datasets/raw/Roboflow/images\2022_0310_161409_048A-c5572_jpg.rf.222b25d519e40a769dc2fcf79e06fcfa.jpg,motorcycle 0.0695313 0.148438 0.021875 0.0257812
../../datasets/raw/Roboflow/images\2022_0310_161409_048A-c5572_jpg.rf.222b25d519e40a769dc2fcf79e06fcfa.jpg,person 0.0648438 0.122656 0.0148437 0.0164063
../../datasets/raw/Roboflow/images\2022_0310_161409_048A-c5572_jpg.rf.222b25d519e40a769dc2fcf79e06fcfa.jpg,motorcycle 0.102344 0.15 0.021875 0.01875
../../datasets/raw/Roboflow/images\2022_0310_161409_048A-c5572_jpg.rf.222b25d519e40a769dc2fcf79e06fcfa.jpg,person 0.104688 0.126562 0.0164063 0.0179687
../../datasets/raw/Roboflow/images\2022_0310_161409_048A-c5572_jpg.rf.222b25d519e40a769dc2fcf79e06fcfa.jpg,motorcycle 0.814844 0.19375 0.0226562 0.0210938
../../datasets/raw/Roboflow/images\2022_0310_161409_048A-c5572_jpg.rf.222b25d519e40a769dc2fcf79e06fcfa.jpg,person 0.816406 0.171875 0.0125 0.0117188
../../datasets/raw/Roboflow/images\2022_0310_161409_048A-c5578_jpg.rf.f25f92d064b1c8c0ca7600804dddd5d4.jpg,motorcycle 0.899219 0.540625 0.189844 0.0734375
../../datasets/raw/Roboflow/images\2022_0310_161409_048A-c5578_jpg.rf.f25f92d064b1c8c0ca7600804dddd5d4.jpg,person 0.857031 0.415625 0.04375 0.101562
../../datasets/raw/Roboflow/images\2022_0310_161409_048A-c5578_jpg.rf.f25f92d064b1c8c0ca7600804dddd5d4.jpg,person 0.921875 0.424219 0.0414062 0.0773438
../../datasets/raw/Roboflow/images\2022_0310_161409_048A-c5578_jpg.rf.f25f92d064b1c8c0ca7600804dddd5d4.jpg,motorcycle 0.105469 0.242188 0.08125 0.059375
../../datasets/raw/Roboflow/images\2022_0310_161409_048A-c5578_jpg.rf.f25f92d064b1c8c0ca7600804dddd5d4.jpg,person 0.103125 0.185156 0.0359375 0.0375
../../datasets/raw/Roboflow/images\2022_0310_161409_048A-c5578_jpg.rf.f25f92d064b1c8c0ca7600804dddd5d4.jpg,motorcycle 0.065625 0.149219 0.0242188 0.0289063
../../datasets/raw/Roboflow/images\2022_0310_161409_048A-c5578_jpg.rf.f25f92d064b1c8c0ca7600804dddd5d4.jpg,person 0.0640625 0.120313 0.0117188 0.0164063
../../datasets/raw/Roboflow/images\2022_0310_161409_048A-c5578_jpg.rf.f25f92d064b1c8c0ca7600804dddd5d4.jpg,motorcycle 0.814844 0.19375 0.0289063 0.0203125
../../datasets/raw/Roboflow/images\2022_0310_161409_048A-c5578_jpg.rf.f25f92d064b1c8c0ca7600804dddd5d4.jpg,person 0.814844 0.171875 0.0210938 0.0179687
../../datasets/raw/Roboflow/images\2022_0310_161409_048A-c5579_jpg.rf.d30f95b99ca028ae62eebba82dff79fc.jpg,motorcycle 0.135937 0.252344 0.071875 0.0539063
../../datasets/raw/Roboflow/images\2022_0310_161409_048A-c5579_jpg.rf.d30f95b99ca028ae62eebba82dff79fc.jpg,person 0.128906 0.20625 0.0367188 0.0320312
../../datasets/raw/Roboflow/images\2022_0310_161409_048A-c5579_jpg.rf.d30f95b99ca028ae62eebba82dff79fc.jpg,motorcycle 0.0648438 0.15 0.0179687 0.021875
../../datasets/raw/Roboflow/images\2022_0310_161409_048A-c5579_jpg.rf.d30f95b99ca028ae62eebba82dff79fc.jpg,person 0.0625 0.124219 0.0132812 0.0179687
../../datasets/raw/Roboflow/images\2022_0310_161409_048A-c5579_jpg.rf.d30f95b99ca028ae62eebba82dff79fc.jpg,motorcycle 0.102344 0.150781 0.0210938 0.0195312
../../datasets/raw/Roboflow/images\2022_0310_161409_048A-c5579_jpg.rf.d30f95b99ca028ae62eebba82dff79fc.jpg,person 0.104688 0.124219 0.015625 0.0164063
../../datasets/raw/Roboflow/images\2022_0310_161409_048A-c5579_jpg.rf.d30f95b99ca028ae62eebba82dff79fc.jpg,motorcycle 0.814844 0.194531 0.0195312 0.0273438
../../datasets/raw/Roboflow/images\2022_0310_161409_048A-c5579_jpg.rf.d30f95b99ca028ae62eebba82dff79fc.jpg,person 0.814844 0.173437 0.0171875 0.0171875
../../datasets/raw/Roboflow/images\2022_0310_161409_048A-c5594_jpg.rf.015c18dee97a207952058113629b0cf4.jpg,motorcycle 0.68125 0.447656 0.225781 0.1
../../datasets/raw/Roboflow/images\2022_0310_161409_048A-c5594_jpg.rf.015c18dee97a207952058113629b0cf4.jpg,person 0.684375 0.327344 0.0851563 0.109375
../../datasets/raw/Roboflow/images\2022_0310_161409_048A-c5594_jpg.rf.015c18dee97a207952058113629b0cf4.jpg,motorcycle 0.0664062 0.152344 0.0210938 0.0320312
../../datasets/raw/Roboflow/images\2022_0310_161409_048A-c5594_jpg.rf.015c18dee97a207952058113629b0cf4.jpg,person 0.0640625 0.122656 0.0101563 0.0101563
../../datasets/raw/Roboflow/images\2022_0310_161409_048A-c5598_jpg.rf.8e305f5e9167d59de2195cc47ac94912.jpg,motorcycle 0.910937 0.553906 0.144531 0.0914062
../../datasets/raw/Roboflow/images\2022_0310_161409_048A-c5598_jpg.rf.8e305f5e9167d59de2195cc47ac94912.jpg,person 0.933594 0.435937 0.0710937 0.101562
../../datasets/raw/Roboflow/images\2022_0310_161409_048A-c560_jpg.rf.db39e69975697a3c0c1cdb06dd70e47f.jpg,motorcycle 0.813281 0.242188 0.0492187 0.0390625
../../datasets/raw/Roboflow/images\2022_0310_161409_048A-c560_jpg.rf.db39e69975697a3c0c1cdb06dd70e47f.jpg,person 0.815625 0.201563 0.0179687 0.0289063
../../datasets/raw/Roboflow/images\2022_0310_161409_048A-c560_jpg.rf.db39e69975697a3c0c1cdb06dd70e47f.jpg,person 0.828906 0.200781 0.0078125 0.0265625
../../datasets/raw/Roboflow/images\2022_0310_161409_048A-c560_jpg.rf.db39e69975697a3c0c1cdb06dd70e47f.jpg,motorcycle 0.8875 0.248438 0.028125 0.0375
../../datasets/raw/Roboflow/images\2022_0310_161409_048A-c560_jpg.rf.db39e69975697a3c0c1cdb06dd70e47f.jpg,person 0.891406 0.216406 0.0164063 0.0242188
../../datasets/raw/Roboflow/images\2022_0310_161409_048A-c560_jpg.rf.db39e69975697a3c0c1cdb06dd70e47f.jpg,motorcycle 0.858594 0.220312 0.0179687 0.0273438
../../datasets/raw/Roboflow/images\2022_0310_161409_048A-c560_jpg.rf.db39e69975697a3c0c1cdb06dd70e47f.jpg,person 0.855469 0.192188 0.0148437 0.0234375
../../datasets/raw/Roboflow/images\2022_0310_161409_048A-c561_jpg.rf.e2b7799807e60cac7a76aed09166414a.jpg,motorcycle 0.828906 0.249219 0.05625 0.034375
../../datasets/raw/Roboflow/images\2022_0310_161409_048A-c561_jpg.rf.e2b7799807e60cac7a76aed09166414a.jpg,person 0.821875 0.2125 0.0132812 0.0210938
../../datasets/raw/Roboflow/images\2022_0310_161409_048A-c561_jpg.rf.e2b7799807e60cac7a76aed09166414a.jpg,person 0.835938 0.213281 0.0117188 0.0132812
../../datasets/raw/Roboflow/images\2022_0310_161409_048A-c561_jpg.rf.e2b7799807e60cac7a76aed09166414a.jpg,motorcycle 0.8875 0.246875 0.0234375 0.03125
../../datasets/raw/Roboflow/images\2022_0310_161409_048A-c561_jpg.rf.e2b7799807e60cac7a76aed09166414a.jpg,person 0.890625 0.215625 0.0132812 0.0195312
../../datasets/raw/Roboflow/images\2022_0310_161409_048A-c561_jpg.rf.e2b7799807e60cac7a76aed09166414a.jpg,motorcycle 0.85625 0.219531 0.009375 0.0171875
../../datasets/raw/Roboflow/images\2022_0310_161409_048A-c561_jpg.rf.e2b7799807e60cac7a76aed09166414a.jpg,person 0.859375 0.195312 0.0125 0.0179687
../../datasets/raw/Roboflow/images\2022_0310_161409_048A-c561_jpg.rf.e2b7799807e60cac7a76aed09166414a.jpg,motorcycle 0.113281 0.146875 0.0210938 0.028125
../../datasets/raw/Roboflow/images\2022_0310_161409_048A-c561_jpg.rf.e2b7799807e60cac7a76aed09166414a.jpg,person 0.111719 0.11875 0.0140625 0.0125
../../datasets/raw/Roboflow/images\2022_0310_161409_048A-c561_jpg.rf.e2b7799807e60cac7a76aed09166414a.jpg,motorcycle 0.0828125 0.139844 0.0132812 0.0125
../../datasets/raw/Roboflow/images\2022_0310_161409_048A-c561_jpg.rf.e2b7799807e60cac7a76aed09166414a.jpg,person 0.0789062 0.125781 0.009375 0.0125
../../datasets/raw/Roboflow/images\2022_0310_161409_048A-c561_jpg.rf.e2b7799807e60cac7a76aed09166414a.jpg,motorcycle 0.0585938 0.139063 0.0140625 0.009375
../../datasets/raw/Roboflow/images\2022_0310_161409_048A-c561_jpg.rf.e2b7799807e60cac7a76aed09166414a.jpg,person 0.053125 0.122656 0.0101563 0.0125
../../datasets/raw/Roboflow/images\2022_0310_161409_048A-c5623_jpg.rf.19ccefb14638630d9410ca2edaa16f55.jpg,motorcycle 0.115625 0.259375 0.0625 0.0578125
../../datasets/raw/Roboflow/images\2022_0310_161409_048A-c5623_jpg.rf.19ccefb14638630d9410ca2edaa16f55.jpg,person 0.10625 0.192188 0.0265625 0.0429688
../../datasets/raw/Roboflow/images\2022_0310_161409_048A-c5623_jpg.rf.19ccefb14638630d9410ca2edaa16f55.jpg,motorcycle 0.757031 0.244531 0.08125 0.05
../../datasets/raw/Roboflow/images\2022_0310_161409_048A-c5623_jpg.rf.19ccefb14638630d9410ca2edaa16f55.jpg,person 0.78125 0.196094 0.021875 0.0296875
../../datasets/raw/Roboflow/images\2022_0310_161409_048A-c5623_jpg.rf.19ccefb14638630d9410ca2edaa16f55.jpg,motorcycle 0.817187 0.196094 0.01875 0.0328125
../../datasets/raw/Roboflow/images\2022_0310_161409_048A-c5623_jpg.rf.19ccefb14638630d9410ca2edaa16f55.jpg,person 0.819531 0.167969 0.0164063 0.0164063
../../datasets/raw/Roboflow/images\2022_0310_161409_048A-c5623_jpg.rf.19ccefb14638630d9410ca2edaa16f55.jpg,motorcycle 0.06875 0.152344 0.0226562 0.0390625
../../datasets/raw/Roboflow/images\2022_0310_161409_048A-c5623_jpg.rf.19ccefb14638630d9410ca2edaa16f55.jpg,person 0.0671875 0.124219 0.0101563 0.0140625
../../datasets/raw/Roboflow/images\2022_0310_161409_048A-c5624_jpg.rf.00bae8dfbfc99e899a94ebf5375dc6fb.jpg,motorcycle 0.141406 0.2625 0.0796875 0.0554687
../../datasets/raw/Roboflow/images\2022_0310_161409_048A-c5624_jpg.rf.00bae8dfbfc99e899a94ebf5375dc6fb.jpg,person 0.134375 0.192188 0.0382813 0.0640625
../../datasets/raw/Roboflow/images\2022_0310_161409_048A-c5624_jpg.rf.00bae8dfbfc99e899a94ebf5375dc6fb.jpg,motorcycle 0.0679687 0.149219 0.025 0.0382813
../../datasets/raw/Roboflow/images\2022_0310_161409_048A-c5624_jpg.rf.00bae8dfbfc99e899a94ebf5375dc6fb.jpg,person 0.0679687 0.115625 0.0171875 0.0148437
../../datasets/raw/Roboflow/images\2022_0310_161409_048A-c5624_jpg.rf.00bae8dfbfc99e899a94ebf5375dc6fb.jpg,motorcycle 0.749219 0.239844 0.0945312 0.0585938
../../datasets/raw/Roboflow/images\2022_0310_161409_048A-c5624_jpg.rf.00bae8dfbfc99e899a94ebf5375dc6fb.jpg,person 0.753906 0.189062 0.0335937 0.028125
../../datasets/raw/Roboflow/images\2022_0310_161409_048A-c5624_jpg.rf.00bae8dfbfc99e899a94ebf5375dc6fb.jpg,motorcycle 0.813281 0.199219 0.025 0.0335937
../../datasets/raw/Roboflow/images\2022_0310_161409_048A-c5624_jpg.rf.00bae8dfbfc99e899a94ebf5375dc6fb.jpg,person 0.817969 0.167969 0.0203125 0.0210938
../../datasets/raw/Roboflow/images\2022_0310_161409_048A-c5631_jpg.rf.7f3c7afadb3660f62a2f7ff44c4fee5f.jpg,motorcycle 0.407813 0.31875 0.10625 0.0742188
../../datasets/raw/Roboflow/images\2022_0310_161409_048A-c5631_jpg.rf.7f3c7afadb3660f62a2f7ff44c4fee5f.jpg,person 0.392969 0.267188 0.0289063 0.0984375
../../datasets/raw/Roboflow/images\2022_0310_161409_048A-c5631_jpg.rf.7f3c7afadb3660f62a2f7ff44c4fee5f.jpg,person 0.357031 0.257812 0.0265625 0.0835937
../../datasets/raw/Roboflow/images\2022_0310_161409_048A-c5631_jpg.rf.7f3c7afadb3660f62a2f7ff44c4fee5f.jpg,motorcycle 0.8125 0.196094 0.0242188 0.034375
../../datasets/raw/Roboflow/images\2022_0310_161409_048A-c5631_jpg.rf.7f3c7afadb3660f62a2f7ff44c4fee5f.jpg,person 0.814844 0.172656 0.0195312 0.0265625
../../datasets/raw/Roboflow/images\2022_0310_161409_048A-c5649_jpg.rf.9696b1f6324a6616ad55cf1652534476.jpg,motorcycle 0.334375 0.301563 0.100781 0.0539063
../../datasets/raw/Roboflow/images\2022_0310_161409_048A-c5649_jpg.rf.9696b1f6324a6616ad55cf1652534476.jpg,person 0.3375 0.230469 0.0429688 0.0710937
../../datasets/raw/Roboflow/images\2022_0310_161409_048A-c5649_jpg.rf.9696b1f6324a6616ad55cf1652534476.jpg,person 0.296875 0.227344 0.0242188 0.0671875
../../datasets/raw/Roboflow/images\2022_0310_161409_048A-c5649_jpg.rf.9696b1f6324a6616ad55cf1652534476.jpg,motorcycle 0.101562 0.25625 0.06875 0.0679687
../../datasets/raw/Roboflow/images\2022_0310_161409_048A-c5649_jpg.rf.9696b1f6324a6616ad55cf1652534476.jpg,person 0.0960938 0.194531 0.0265625 0.0414062
../../datasets/raw/Roboflow/images\2022_0310_161409_048A-c5649_jpg.rf.9696b1f6324a6616ad55cf1652534476.jpg,motorcycle 0.814844 0.194531 0.0179687 0.0320312
../../datasets/raw/Roboflow/images\2022_0310_161409_048A-c5649_jpg.rf.9696b1f6324a6616ad55cf1652534476.jpg,person 0.817187 0.166406 0.0117188 0.0171875
../../datasets/raw/Roboflow/images\2022_0310_161409_048A-c5671_jpg.rf.35520c224cc41c57fdef916a15d1f8e4.jpg,motorcycle 0.375 0.150781 0.059375 0.0328125
../../datasets/raw/Roboflow/images\2022_0310_161409_048A-c5671_jpg.rf.35520c224cc41c57fdef916a15d1f8e4.jpg,person 0.385937 0.114844 0.0171875 0.0257812
../../datasets/raw/Roboflow/images\2022_0310_161409_048A-c570_jpg.rf.414499ef1d36d9f2800845e485de8d13.jpg,motorcycle 0.0554687 0.216406 0.0484375 0.03125
../../datasets/raw/Roboflow/images\2022_0310_161409_048A-c570_jpg.rf.414499ef1d36d9f2800845e485de8d13.jpg,person 0.0546875 0.175781 0.0210938 0.0304687
../../datasets/raw/Roboflow/images\2022_0310_161409_048A-c570_jpg.rf.414499ef1d36d9f2800845e485de8d13.jpg,motorcycle 0.10625 0.152344 0.0226562 0.0304687
../../datasets/raw/Roboflow/images\2022_0310_161409_048A-c570_jpg.rf.414499ef1d36d9f2800845e485de8d13.jpg,person 0.100781 0.124219 0.0125 0.0148437
../../datasets/raw/Roboflow/images\2022_0310_161409_048A-c570_jpg.rf.414499ef1d36d9f2800845e485de8d13.jpg,motorcycle 0.078125 0.153125 0.0148437 0.025
../../datasets/raw/Roboflow/images\2022_0310_161409_048A-c570_jpg.rf.414499ef1d36d9f2800845e485de8d13.jpg,person 0.071875 0.13125 0.00703125 0.0203125
../../datasets/raw/Roboflow/images\2022_0310_161409_048A-c570_jpg.rf.414499ef1d36d9f2800845e485de8d13.jpg,motorcycle 0.871875 0.205469 0.0148437 0.0179687
../../datasets/raw/Roboflow/images\2022_0310_161409_048A-c570_jpg.rf.414499ef1d36d9f2800845e485de8d13.jpg,person 0.873437 0.185156 0.0117188 0.0148437
../../datasets/raw/Roboflow/images\2022_0310_161409_048A-c570_jpg.rf.414499ef1d36d9f2800845e485de8d13.jpg,motorcycle 0.89375 0.20625 0.015625 0.0148437
../../datasets/raw/Roboflow/images\2022_0310_161409_048A-c570_jpg.rf.414499ef1d36d9f2800845e485de8d13.jpg,person 0.892188 0.188281 0.009375 0.0179687
../../datasets/raw/Roboflow/images\2022_0310_161409_048A-c578_jpg.rf.bc75d70ec7d353a0b5b4747d9a41f211.jpg,motorcycle 0.1375 0.242969 0.0554687 0.0359375
../../datasets/raw/Roboflow/images\2022_0310_161409_048A-c578_jpg.rf.bc75d70ec7d353a0b5b4747d9a41f211.jpg,person 0.130469 0.192969 0.0382813 0.0476562
../../datasets/raw/Roboflow/images\2022_0310_161409_048A-c578_jpg.rf.bc75d70ec7d353a0b5b4747d9a41f211.jpg,motorcycle 0.103906 0.151562 0.01875 0.0273438
../../datasets/raw/Roboflow/images\2022_0310_161409_048A-c578_jpg.rf.bc75d70ec7d353a0b5b4747d9a41f211.jpg,person 0.101562 0.119531 0.0101563 0.0171875
