Image Path,Label
../../datasets/raw/Traffic/images/217_jpg.rf.679ec4f07c8bb1ee88470cf506d51788.jpg,suv 0.1 0.933333 0.15 0.11875
../../datasets/raw/Traffic/images/217_jpg.rf.679ec4f07c8bb1ee88470cf506d51788.jpg,suv 0.204687 0.858333 0.2125 0.0729167
../../datasets/raw/Traffic/images/217_jpg.rf.679ec4f07c8bb1ee88470cf506d51788.jpg,suv 0.242188 0.81875 0.214062 0.10625
../../datasets/raw/Traffic/images/217_jpg.rf.679ec4f07c8bb1ee88470cf506d51788.jpg,car 0.33125 0.6625 0.209375 0.154167
../../datasets/raw/Traffic/images/217_jpg.rf.679ec4f07c8bb1ee88470cf506d51788.jpg,car 0.379688 0.597917 0.146875 0.0958333
../../datasets/raw/Traffic/images/217_jpg.rf.679ec4f07c8bb1ee88470cf506d51788.jpg,minivan 0.51875 0.714583 0.157812 0.18125
../../datasets/raw/Traffic/images/217_jpg.rf.679ec4f07c8bb1ee88470cf506d51788.jpg,suv 0.68125 0.508333 0.0859375 0.114583
../../datasets/raw/Traffic/images/217_jpg.rf.679ec4f07c8bb1ee88470cf506d51788.jpg,bus 0.503125 0.4875 0.096875 0.139583
../../datasets/raw/Traffic/images/217_jpg.rf.679ec4f07c8bb1ee88470cf506d51788.jpg,minivan 0.598437 0.645833 0.207813 0.102083
../../datasets/raw/Traffic/images/217_jpg.rf.679ec4f07c8bb1ee88470cf506d51788.jpg,minivan 0.584375 0.729167 0.0625 0.135417
../../datasets/raw/Traffic/images/217_jpg.rf.679ec4f07c8bb1ee88470cf506d51788.jpg,minivan 0.807813 0.516667 0.0765625 0.114583
../../datasets/raw/Traffic/images/217_jpg.rf.679ec4f07c8bb1ee88470cf506d51788.jpg,minivan 0.832812 0.48125 0.075 0.0791667
../../datasets/raw/Traffic/images/217_jpg.rf.679ec4f07c8bb1ee88470cf506d51788.jpg,tricycle 0.475 0.375 0.0515625 0.0458333
../../datasets/raw/Traffic/images/217_jpg.rf.679ec4f07c8bb1ee88470cf506d51788.jpg,car 0.0453125 0.458333 0.0859375 0.0583333
../../datasets/raw/Traffic/images/217_jpg.rf.679ec4f07c8bb1ee88470cf506d51788.jpg,suv 0.157812 0.41875 0.153125 0.09375
../../datasets/raw/Traffic/images/217_jpg.rf.679ec4f07c8bb1ee88470cf506d51788.jpg,car 0.7875 0.425 0.0640625 0.0729167
../../datasets/raw/Traffic/images/217_jpg.rf.679ec4f07c8bb1ee88470cf506d51788.jpg,ambulance 0.870313 0.41875 0.0625 0.0875
../../datasets/raw/Traffic/images/217_jpg.rf.679ec4f07c8bb1ee88470cf506d51788.jpg,suv 0.79375 0.364583 0.065625 0.06875
../../datasets/raw/Traffic/images/217_jpg.rf.679ec4f07c8bb1ee88470cf506d51788.jpg,tricycle 0.839063 0.339583 0.0390625 0.0604167
../../datasets/raw/Traffic/images/217_jpg.rf.679ec4f07c8bb1ee88470cf506d51788.jpg,car 0.885938 0.372917 0.0734375 0.05625
../../datasets/raw/Traffic/images/217_jpg.rf.679ec4f07c8bb1ee88470cf506d51788.jpg,minivan 0.90625 0.329167 0.0625 0.08125
../../datasets/raw/Traffic/images/217_jpg.rf.679ec4f07c8bb1ee88470cf506d51788.jpg,tricycle 0.9375 0.297917 0.0265625 0.0583333
../../datasets/raw/Traffic/images/217_jpg.rf.679ec4f07c8bb1ee88470cf506d51788.jpg,car 0.960938 0.285417 0.0328125 0.04375
../../datasets/raw/Traffic/images/217_jpg.rf.679ec4f07c8bb1ee88470cf506d51788.jpg,tricycle 0.85 0.30625 0.0296875 0.025
../../datasets/raw/Traffic/images/217_jpg.rf.679ec4f07c8bb1ee88470cf506d51788.jpg,tricycle 0.834375 0.291667 0.0359375 0.0291667
../../datasets/raw/Traffic/images/217_jpg.rf.679ec4f07c8bb1ee88470cf506d51788.jpg,tricycle 0.8375 0.26875 0.0234375 0.0145833
../../datasets/raw/Traffic/images/217_jpg.rf.679ec4f07c8bb1ee88470cf506d51788.jpg,bus 0.71875 0.33125 0.0796875 0.13125
../../datasets/raw/Traffic/images/217_jpg.rf.679ec4f07c8bb1ee88470cf506d51788.jpg,bus 0.725 0.258333 0.0515625 0.0166667
../../datasets/raw/Traffic/images/217_jpg.rf.679ec4f07c8bb1ee88470cf506d51788.jpg,bus 0.740625 0.24375 0.06875 0.03125
../../datasets/raw/Traffic/images/217_jpg.rf.679ec4f07c8bb1ee88470cf506d51788.jpg,pickup 0.8875 0.283333 0.0515625 0.04375
../../datasets/raw/Traffic/images/217_jpg.rf.679ec4f07c8bb1ee88470cf506d51788.jpg,minivan 0.923438 0.25 0.03125 0.0333333
../../datasets/raw/Traffic/images/217_jpg.rf.679ec4f07c8bb1ee88470cf506d51788.jpg,pickup 0.7875 0.310417 0.040625 0.0416667
../../datasets/raw/Traffic/images/217_jpg.rf.679ec4f07c8bb1ee88470cf506d51788.jpg,bus 0.946875 0.185417 0.103125 0.0375
../../datasets/raw/Traffic/images/217_jpg.rf.679ec4f07c8bb1ee88470cf506d51788.jpg,bus 0.810937 0.172917 0.123438 0.05
../../datasets/raw/Traffic/images/217_jpg.rf.679ec4f07c8bb1ee88470cf506d51788.jpg,bus 0.951562 0.160417 0.090625 0.0104167
../../datasets/raw/Traffic/images/217_jpg.rf.679ec4f07c8bb1ee88470cf506d51788.jpg,bus 0.696875 0.195833 0.090625 0.0354167
../../datasets/raw/Traffic/images/217_jpg.rf.679ec4f07c8bb1ee88470cf506d51788.jpg,bus 0.776563 0.214583 0.0546875 0.0291667
../../datasets/raw/Traffic/images/217_jpg.rf.679ec4f07c8bb1ee88470cf506d51788.jpg,bus 0.7375 0.216667 0.053125 0.0166667
../../datasets/raw/Traffic/images/217_jpg.rf.679ec4f07c8bb1ee88470cf506d51788.jpg,bus 0.792188 0.233333 0.034375 0.0541667
../../datasets/raw/Traffic/images/217_jpg.rf.679ec4f07c8bb1ee88470cf506d51788.jpg,suv 0.839063 0.24375 0.028125 0.03125
../../datasets/raw/Traffic/images/217_jpg.rf.679ec4f07c8bb1ee88470cf506d51788.jpg,car 0.878125 0.239583 0.0296875 0.025
../../datasets/raw/Traffic/images/217_jpg.rf.679ec4f07c8bb1ee88470cf506d51788.jpg,minivan 0.95 0.191667 0.025 0.0208333
../../datasets/raw/Traffic/images/217_jpg.rf.679ec4f07c8bb1ee88470cf506d51788.jpg,car 0.976562 0.247917 0.0265625 0.0229167
../../datasets/raw/Traffic/images/217_jpg.rf.679ec4f07c8bb1ee88470cf506d51788.jpg,bus 0.589063 0.283333 0.157812 0.152083
../../datasets/raw/Traffic/images/217_jpg.rf.679ec4f07c8bb1ee88470cf506d51788.jpg,motorcycle 0.607812 0.508333 0.0375 0.05
../../datasets/raw/Traffic/images/217_jpg.rf.679ec4f07c8bb1ee88470cf506d51788.jpg,car 0.246875 0.395833 0.0515625 0.0479167
../../datasets/raw/Traffic/images/217_jpg.rf.679ec4f07c8bb1ee88470cf506d51788.jpg,car 0.335938 0.366667 0.09375 0.0458333
../../datasets/raw/Traffic/images/217_jpg.rf.679ec4f07c8bb1ee88470cf506d51788.jpg,minivan 0.446875 0.314583 0.0890625 0.0395833
../../datasets/raw/Traffic/images/217_jpg.rf.679ec4f07c8bb1ee88470cf506d51788.jpg,pickup 0.373437 0.335417 0.1 0.05
../../datasets/raw/Traffic/images/217_jpg.rf.679ec4f07c8bb1ee88470cf506d51788.jpg,pickup 0.9375 0.233333 0.0265625 0.0291667
../../datasets/raw/Traffic/images/217_jpg.rf.679ec4f07c8bb1ee88470cf506d51788.jpg,rickshaw 0.85 0.229167 0.0125 0.0208333
../../datasets/raw/Traffic/images/217_jpg.rf.679ec4f07c8bb1ee88470cf506d51788.jpg,car 0.7 0.172917 0.028125 0.0104167
../../datasets/raw/Traffic/images/218_jpg.rf.77dae4fa1e4a4bca67b90b5b711bfefa.jpg,car 0.0429688 0.297897 0.0859375 0.0630841
../../datasets/raw/Traffic/images/218_jpg.rf.77dae4fa1e4a4bca67b90b5b711bfefa.jpg,car 0.114062 0.296729 0.0640625 0.046729
../../datasets/raw/Traffic/images/218_jpg.rf.77dae4fa1e4a4bca67b90b5b711bfefa.jpg,car 0.192188 0.268692 0.053125 0.0303738
../../datasets/raw/Traffic/images/218_jpg.rf.77dae4fa1e4a4bca67b90b5b711bfefa.jpg,pickup 0.114062 0.268692 0.084375 0.0560748
../../datasets/raw/Traffic/images/218_jpg.rf.77dae4fa1e4a4bca67b90b5b711bfefa.jpg,car 0.2125 0.292056 0.0828125 0.0490654
../../datasets/raw/Traffic/images/218_jpg.rf.77dae4fa1e4a4bca67b90b5b711bfefa.jpg,pickup 0.345313 0.278037 0.071875 0.067757
../../datasets/raw/Traffic/images/218_jpg.rf.77dae4fa1e4a4bca67b90b5b711bfefa.jpg,tricycle 0.407813 0.28972 0.04375 0.0397196
../../datasets/raw/Traffic/images/218_jpg.rf.77dae4fa1e4a4bca67b90b5b711bfefa.jpg,pickup 0.453125 0.278037 0.0515625 0.0514019
../../datasets/raw/Traffic/images/218_jpg.rf.77dae4fa1e4a4bca67b90b5b711bfefa.jpg,car 0.484375 0.28972 0.0609375 0.0373832
../../datasets/raw/Traffic/images/218_jpg.rf.77dae4fa1e4a4bca67b90b5b711bfefa.jpg,car 0.546875 0.28972 0.05625 0.0327103
../../datasets/raw/Traffic/images/218_jpg.rf.77dae4fa1e4a4bca67b90b5b711bfefa.jpg,tricycle 0.567187 0.273364 0.0265625 0.0116822
../../datasets/raw/Traffic/images/218_jpg.rf.77dae4fa1e4a4bca67b90b5b711bfefa.jpg,tricycle 0.596875 0.273364 0.0234375 0.0140187
../../datasets/raw/Traffic/images/218_jpg.rf.77dae4fa1e4a4bca67b90b5b711bfefa.jpg,car 0.615625 0.287383 0.0515625 0.0280374
../../datasets/raw/Traffic/images/218_jpg.rf.77dae4fa1e4a4bca67b90b5b711bfefa.jpg,scooter 0.651563 0.287383 0.0125 0.0257009
../../datasets/raw/Traffic/images/218_jpg.rf.77dae4fa1e4a4bca67b90b5b711bfefa.jpg,car 0.66875 0.285047 0.0296875 0.0257009
../../datasets/raw/Traffic/images/218_jpg.rf.77dae4fa1e4a4bca67b90b5b711bfefa.jpg,scooter 0.69375 0.285047 0.0140625 0.0233645
../../datasets/raw/Traffic/images/218_jpg.rf.77dae4fa1e4a4bca67b90b5b711bfefa.jpg,minivan 0.646875 0.271028 0.0359375 0.021028
../../datasets/raw/Traffic/images/218_jpg.rf.77dae4fa1e4a4bca67b90b5b711bfefa.jpg,tricycle 0.70625 0.280374 0.0140625 0.0280374
../../datasets/raw/Traffic/images/218_jpg.rf.77dae4fa1e4a4bca67b90b5b711bfefa.jpg,tricycle 0.71875 0.278037 0.0171875 0.0280374
../../datasets/raw/Traffic/images/218_jpg.rf.77dae4fa1e4a4bca67b90b5b711bfefa.jpg,tricycle 0.739062 0.280374 0.0171875 0.0257009
../../datasets/raw/Traffic/images/218_jpg.rf.77dae4fa1e4a4bca67b90b5b711bfefa.jpg,tricycle 0.75625 0.280374 0.01875 0.0280374
../../datasets/raw/Traffic/images/218_jpg.rf.77dae4fa1e4a4bca67b90b5b711bfefa.jpg,minivan 0.703125 0.264019 0.034375 0.0140187
../../datasets/raw/Traffic/images/218_jpg.rf.77dae4fa1e4a4bca67b90b5b711bfefa.jpg,bus 0.796875 0.271028 0.040625 0.0350467
../../datasets/raw/Traffic/images/218_jpg.rf.77dae4fa1e4a4bca67b90b5b711bfefa.jpg,bus 0.846875 0.266355 0.025 0.0186916
../../datasets/raw/Traffic/images/218_jpg.rf.77dae4fa1e4a4bca67b90b5b711bfefa.jpg,car 0.734375 0.257009 0.015625 0.00700935
../../datasets/raw/Traffic/images/218_jpg.rf.77dae4fa1e4a4bca67b90b5b711bfefa.jpg,car 0.39375 0.450935 0.05 0.0257009
../../datasets/raw/Traffic/images/218_jpg.rf.77dae4fa1e4a4bca67b90b5b711bfefa.jpg,motorcycle 0.44375 0.432243 0.0140625 0.0186916
../../datasets/raw/Traffic/images/218_jpg.rf.77dae4fa1e4a4bca67b90b5b711bfefa.jpg,car 0.423438 0.469626 0.046875 0.0233645
../../datasets/raw/Traffic/images/218_jpg.rf.77dae4fa1e4a4bca67b90b5b711bfefa.jpg,motorcycle 0.539062 0.432243 0.0125 0.0233645
../../datasets/raw/Traffic/images/218_jpg.rf.77dae4fa1e4a4bca67b90b5b711bfefa.jpg,motorcycle 0.546875 0.411215 0.0109375 0.0186916
../../datasets/raw/Traffic/images/218_jpg.rf.77dae4fa1e4a4bca67b90b5b711bfefa.jpg,tricycle 0.565625 0.432243 0.01875 0.021028
../../datasets/raw/Traffic/images/218_jpg.rf.77dae4fa1e4a4bca67b90b5b711bfefa.jpg,car 0.560937 0.455607 0.0375 0.0303738
../../datasets/raw/Traffic/images/218_jpg.rf.77dae4fa1e4a4bca67b90b5b711bfefa.jpg,car 0.596875 0.413551 0.015625 0.021028
../../datasets/raw/Traffic/images/218_jpg.rf.77dae4fa1e4a4bca67b90b5b711bfefa.jpg,tricycle 0.6875 0.399533 0.0140625 0.0163551
../../datasets/raw/Traffic/images/218_jpg.rf.77dae4fa1e4a4bca67b90b5b711bfefa.jpg,car 0.66875 0.411215 0.0109375 0.0186916
../../datasets/raw/Traffic/images/218_jpg.rf.77dae4fa1e4a4bca67b90b5b711bfefa.jpg,tricycle 0.685937 0.38785 0.0140625 0.0186916
../../datasets/raw/Traffic/images/218_jpg.rf.77dae4fa1e4a4bca67b90b5b711bfefa.jpg,bus 0.690625 0.364486 0.0328125 0.0350467
../../datasets/raw/Traffic/images/218_jpg.rf.77dae4fa1e4a4bca67b90b5b711bfefa.jpg,motorcycle 0.71875 0.343458 0.009375 0.0163551
../../datasets/raw/Traffic/images/218_jpg.rf.77dae4fa1e4a4bca67b90b5b711bfefa.jpg,suv 0.801562 0.334112 0.0109375 0.0257009
../../datasets/raw/Traffic/images/218_jpg.rf.77dae4fa1e4a4bca67b90b5b711bfefa.jpg,bus 0.1375 0.747664 0.185938 0.158879
../../datasets/raw/Traffic/images/218_jpg.rf.77dae4fa1e4a4bca67b90b5b711bfefa.jpg,bus 0.33125 0.600467 0.16875 0.161215
../../datasets/raw/Traffic/images/218_jpg.rf.77dae4fa1e4a4bca67b90b5b711bfefa.jpg,motorcycle 0.11875 0.955607 0.05625 0.0771028
../../datasets/raw/Traffic/images/218_jpg.rf.77dae4fa1e4a4bca67b90b5b711bfefa.jpg,car 0.203125 0.922897 0.14375 0.140187
../../datasets/raw/Traffic/images/218_jpg.rf.77dae4fa1e4a4bca67b90b5b711bfefa.jpg,motorcycle 0.298438 0.955607 0.034375 0.0490654
../../datasets/raw/Traffic/images/218_jpg.rf.77dae4fa1e4a4bca67b90b5b711bfefa.jpg,tricycle 0.309375 0.827103 0.0671875 0.0911215
../../datasets/raw/Traffic/images/218_jpg.rf.77dae4fa1e4a4bca67b90b5b711bfefa.jpg,car 0.409375 0.866822 0.0921875 0.119159
../../datasets/raw/Traffic/images/218_jpg.rf.77dae4fa1e4a4bca67b90b5b711bfefa.jpg,car 0.379688 0.771028 0.0875 0.107477
../../datasets/raw/Traffic/images/218_jpg.rf.77dae4fa1e4a4bca67b90b5b711bfefa.jpg,bus 0.440625 0.89486 0.25625 0.198598
../../datasets/raw/Traffic/images/218_jpg.rf.77dae4fa1e4a4bca67b90b5b711bfefa.jpg,car 0.5375 0.78271 0.065625 0.0747664
../../datasets/raw/Traffic/images/218_jpg.rf.77dae4fa1e4a4bca67b90b5b711bfefa.jpg,car 0.453125 0.696262 0.0765625 0.0490654
../../datasets/raw/Traffic/images/218_jpg.rf.77dae4fa1e4a4bca67b90b5b711bfefa.jpg,minivan 0.471875 0.761682 0.0828125 0.109813
../../datasets/raw/Traffic/images/218_jpg.rf.77dae4fa1e4a4bca67b90b5b711bfefa.jpg,tricycle 0.542188 0.675234 0.040625 0.0654206
../../datasets/raw/Traffic/images/218_jpg.rf.77dae4fa1e4a4bca67b90b5b711bfefa.jpg,tricycle 0.554688 0.724299 0.0453125 0.0607477
../../datasets/raw/Traffic/images/218_jpg.rf.77dae4fa1e4a4bca67b90b5b711bfefa.jpg,car 0.542188 0.628505 0.0546875 0.0584112
../../datasets/raw/Traffic/images/218_jpg.rf.77dae4fa1e4a4bca67b90b5b711bfefa.jpg,car 0.61875 0.866822 0.0671875 0.130841
../../datasets/raw/Traffic/images/218_jpg.rf.77dae4fa1e4a4bca67b90b5b711bfefa.jpg,car 0.595313 0.672897 0.059375 0.0584112
../../datasets/raw/Traffic/images/218_jpg.rf.77dae4fa1e4a4bca67b90b5b711bfefa.jpg,car 0.610938 0.738318 0.0640625 0.0957944
../../datasets/raw/Traffic/images/218_jpg.rf.77dae4fa1e4a4bca67b90b5b711bfefa.jpg,car 0.579688 0.593458 0.053125 0.0514019
../../datasets/raw/Traffic/images/218_jpg.rf.77dae4fa1e4a4bca67b90b5b711bfefa.jpg,tricycle 0.64375 0.640187 0.0328125 0.0607477
../../datasets/raw/Traffic/images/218_jpg.rf.77dae4fa1e4a4bca67b90b5b711bfefa.jpg,pickup 0.623437 0.593458 0.059375 0.10514
../../datasets/raw/Traffic/images/218_jpg.rf.77dae4fa1e4a4bca67b90b5b711bfefa.jpg,tricycle 0.789062 0.63785 0.0171875 0.046729
../../datasets/raw/Traffic/images/218_jpg.rf.77dae4fa1e4a4bca67b90b5b711bfefa.jpg,tricycle 0.673438 0.509346 0.0203125 0.021028
../../datasets/raw/Traffic/images/218_jpg.rf.77dae4fa1e4a4bca67b90b5b711bfefa.jpg,bus 0.710938 0.691589 0.134375 0.226636
../../datasets/raw/Traffic/images/218_jpg.rf.77dae4fa1e4a4bca67b90b5b711bfefa.jpg,bus 0.715625 0.584112 0.103125 0.142523
../../datasets/raw/Traffic/images/218_jpg.rf.77dae4fa1e4a4bca67b90b5b711bfefa.jpg,pickup 0.684375 0.551402 0.0578125 0.0864486
../../datasets/raw/Traffic/images/218_jpg.rf.77dae4fa1e4a4bca67b90b5b711bfefa.jpg,bus 0.81875 0.567757 0.0828125 0.130841
../../datasets/raw/Traffic/images/218_jpg.rf.77dae4fa1e4a4bca67b90b5b711bfefa.jpg,bus 0.835938 0.464953 0.028125 0.0654206
../../datasets/raw/Traffic/images/218_jpg.rf.77dae4fa1e4a4bca67b90b5b711bfefa.jpg,car 0.75 0.483645 0.0234375 0.0327103
../../datasets/raw/Traffic/images/218_jpg.rf.77dae4fa1e4a4bca67b90b5b711bfefa.jpg,tricycle 0.804688 0.476636 0.0140625 0.0257009
../../datasets/raw/Traffic/images/218_jpg.rf.77dae4fa1e4a4bca67b90b5b711bfefa.jpg,tricycle 0.8125 0.492991 0.01875 0.021028
../../datasets/raw/Traffic/images/218_jpg.rf.77dae4fa1e4a4bca67b90b5b711bfefa.jpg,tricycle 0.764062 0.46729 0.0171875 0.0233645
../../datasets/raw/Traffic/images/218_jpg.rf.77dae4fa1e4a4bca67b90b5b711bfefa.jpg,car 0.657813 0.542056 0.0265625 0.0397196
../../datasets/raw/Traffic/images/218_jpg.rf.77dae4fa1e4a4bca67b90b5b711bfefa.jpg,truck 0.767188 0.436916 0.0515625 0.0584112
../../datasets/raw/Traffic/images/218_jpg.rf.77dae4fa1e4a4bca67b90b5b711bfefa.jpg,truck 0.870313 0.434579 0.03125 0.0607477
../../datasets/raw/Traffic/images/218_jpg.rf.77dae4fa1e4a4bca67b90b5b711bfefa.jpg,car 0.80625 0.518692 0.0265625 0.0303738
../../datasets/raw/Traffic/images/218_jpg.rf.77dae4fa1e4a4bca67b90b5b711bfefa.jpg,tricycle 0.815625 0.413551 0.0125 0.0233645
../../datasets/raw/Traffic/images/218_jpg.rf.77dae4fa1e4a4bca67b90b5b711bfefa.jpg,bus 0.790625 0.399533 0.046875 0.0560748
../../datasets/raw/Traffic/images/218_jpg.rf.77dae4fa1e4a4bca67b90b5b711bfefa.jpg,bus 0.895312 0.359813 0.01875 0.0420561
../../datasets/raw/Traffic/images/218_jpg.rf.77dae4fa1e4a4bca67b90b5b711bfefa.jpg,car 0.860938 0.385514 0.0109375 0.0186916
../../datasets/raw/Traffic/images/218_jpg.rf.77dae4fa1e4a4bca67b90b5b711bfefa.jpg,minivan 0.839063 0.404206 0.0203125 0.0257009
../../datasets/raw/Traffic/images/218_jpg.rf.77dae4fa1e4a4bca67b90b5b711bfefa.jpg,car 0.91875 0.352804 0.009375 0.0163551
../../datasets/raw/Traffic/images/218_jpg.rf.77dae4fa1e4a4bca67b90b5b711bfefa.jpg,car 0.860938 0.36215 0.0171875 0.0163551
../../datasets/raw/Traffic/images/218_jpg.rf.77dae4fa1e4a4bca67b90b5b711bfefa.jpg,suv 0.895312 0.406542 0.01875 0.021028
../../datasets/raw/Traffic/images/218_jpg.rf.77dae4fa1e4a4bca67b90b5b711bfefa.jpg,car 0.904687 0.334112 0.009375 0.0116822
../../datasets/raw/Traffic/images/218_jpg.rf.77dae4fa1e4a4bca67b90b5b711bfefa.jpg,car 0.879687 0.348131 0.0125 0.0163551
../../datasets/raw/Traffic/images/218_jpg.rf.77dae4fa1e4a4bca67b90b5b711bfefa.jpg,bus 0.870313 0.261682 0.0203125 0.0186916
../../datasets/raw/Traffic/images/218_jpg.rf.77dae4fa1e4a4bca67b90b5b711bfefa.jpg,car 0.764062 0.257009 0.0171875 0.00934579
../../datasets/raw/Traffic/images/219_jpg.rf.0cafc74e82345b3ff22f1cd253b6a050.jpg,motorcycle 0.0117188 0.945093 0.0234375 0.067757
../../datasets/raw/Traffic/images/219_jpg.rf.0cafc74e82345b3ff22f1cd253b6a050.jpg,car 0.0984375 0.957944 0.096875 0.0700935
../../datasets/raw/Traffic/images/219_jpg.rf.0cafc74e82345b3ff22f1cd253b6a050.jpg,car 0.501563 0.880841 0.0515625 0.0700935
../../datasets/raw/Traffic/images/219_jpg.rf.0cafc74e82345b3ff22f1cd253b6a050.jpg,car 0.540625 0.957944 0.0625 0.0700935
../../datasets/raw/Traffic/images/219_jpg.rf.0cafc74e82345b3ff22f1cd253b6a050.jpg,car 0.575 0.852804 0.040625 0.0654206
../../datasets/raw/Traffic/images/219_jpg.rf.0cafc74e82345b3ff22f1cd253b6a050.jpg,car 0.628125 0.724299 0.0109375 0.0186916
../../datasets/raw/Traffic/images/219_jpg.rf.0cafc74e82345b3ff22f1cd253b6a050.jpg,car 0.592187 0.742991 0.015625 0.021028
../../datasets/raw/Traffic/images/219_jpg.rf.0cafc74e82345b3ff22f1cd253b6a050.jpg,car 0.578125 0.752336 0.0125 0.0233645
../../datasets/raw/Traffic/images/219_jpg.rf.0cafc74e82345b3ff22f1cd253b6a050.jpg,car 0.60625 0.726636 0.0125 0.0163551
../../datasets/raw/Traffic/images/219_jpg.rf.0cafc74e82345b3ff22f1cd253b6a050.jpg,car 0.614062 0.714953 0.0109375 0.0140187
../../datasets/raw/Traffic/images/219_jpg.rf.0cafc74e82345b3ff22f1cd253b6a050.jpg,car 0.6 0.719626 0.0109375 0.0163551
../../datasets/raw/Traffic/images/219_jpg.rf.0cafc74e82345b3ff22f1cd253b6a050.jpg,suv 0.579688 0.731308 0.0140625 0.0163551
../../datasets/raw/Traffic/images/219_jpg.rf.0cafc74e82345b3ff22f1cd253b6a050.jpg,tricycle 0.596875 0.803738 0.0171875 0.0397196
../../datasets/raw/Traffic/images/219_jpg.rf.0cafc74e82345b3ff22f1cd253b6a050.jpg,tricycle 0.61875 0.834112 0.025 0.046729
../../datasets/raw/Traffic/images/219_jpg.rf.0cafc74e82345b3ff22f1cd253b6a050.jpg,tricycle 0.6 0.759346 0.0171875 0.0257009
../../datasets/raw/Traffic/images/219_jpg.rf.0cafc74e82345b3ff22f1cd253b6a050.jpg,tricycle 0.626563 0.754673 0.015625 0.0257009
../../datasets/raw/Traffic/images/219_jpg.rf.0cafc74e82345b3ff22f1cd253b6a050.jpg,rickshaw 0.784375 0.96729 0.0328125 0.0537383
../../datasets/raw/Traffic/images/219_jpg.rf.0cafc74e82345b3ff22f1cd253b6a050.jpg,rickshaw 0.704688 0.880841 0.0265625 0.0747664
../../datasets/raw/Traffic/images/219_jpg.rf.0cafc74e82345b3ff22f1cd253b6a050.jpg,rickshaw 0.721875 0.857477 0.021875 0.0560748
../../datasets/raw/Traffic/images/219_jpg.rf.0cafc74e82345b3ff22f1cd253b6a050.jpg,rickshaw 0.714063 0.829439 0.015625 0.0163551
../../datasets/raw/Traffic/images/219_jpg.rf.0cafc74e82345b3ff22f1cd253b6a050.jpg,car 0.748437 0.922897 0.059375 0.0864486
../../datasets/raw/Traffic/images/219_jpg.rf.0cafc74e82345b3ff22f1cd253b6a050.jpg,car 0.7125 0.810748 0.03125 0.0443925
../../datasets/raw/Traffic/images/219_jpg.rf.0cafc74e82345b3ff22f1cd253b6a050.jpg,rickshaw 0.659375 0.719626 0.009375 0.00934579
../../datasets/raw/Traffic/images/219_jpg.rf.0cafc74e82345b3ff22f1cd253b6a050.jpg,rickshaw 0.657813 0.733645 0.009375 0.0163551
../../datasets/raw/Traffic/images/219_jpg.rf.0cafc74e82345b3ff22f1cd253b6a050.jpg,minivan 0.684375 0.712617 0.01875 0.0186916
../../datasets/raw/Traffic/images/219_jpg.rf.0cafc74e82345b3ff22f1cd253b6a050.jpg,car 0.632812 0.693925 0.00625 0.00700935
../../datasets/raw/Traffic/images/219_jpg.rf.0cafc74e82345b3ff22f1cd253b6a050.jpg,bus 0.621875 0.689252 0.009375 0.021028
../../datasets/raw/Traffic/images/219_jpg.rf.0cafc74e82345b3ff22f1cd253b6a050.jpg,bus 0.648438 0.703271 0.009375 0.0186916
../../datasets/raw/Traffic/images/219_jpg.rf.0cafc74e82345b3ff22f1cd253b6a050.jpg,tricycle 0.5875 0.719626 0.009375 0.0140187
../../datasets/raw/Traffic/images/219_jpg.rf.0cafc74e82345b3ff22f1cd253b6a050.jpg,tricycle 0.598437 0.700935 0.0078125 0.0116822
../../datasets/raw/Traffic/images/219_jpg.rf.0cafc74e82345b3ff22f1cd253b6a050.jpg,car 0.607812 0.707944 0.009375 0.00934579
../../datasets/raw/Traffic/images/219_jpg.rf.0cafc74e82345b3ff22f1cd253b6a050.jpg,bus 0.560937 0.775701 0.0390625 0.0700935
../../datasets/raw/Traffic/images/21_jpg.rf.bd10bdc60d1e19d1841432bc22877f33.jpg,rickshaw 0.84375 0.634375 0.310417 0.24375
../../datasets/raw/Traffic/images/21_jpg.rf.bd10bdc60d1e19d1841432bc22877f33.jpg,car 0.325 0.635938 0.389583 0.182812
../../datasets/raw/Traffic/images/21_jpg.rf.bd10bdc60d1e19d1841432bc22877f33.jpg,car 0.560417 0.559375 0.25 0.078125
../../datasets/raw/Traffic/images/21_jpg.rf.bd10bdc60d1e19d1841432bc22877f33.jpg,motorcycle 0.0291667 0.585938 0.04375 0.053125
../../datasets/raw/Traffic/images/21_jpg.rf.bd10bdc60d1e19d1841432bc22877f33.jpg,rickshaw 0.204167 0.535937 0.06875 0.05
../../datasets/raw/Traffic/images/21_jpg.rf.bd10bdc60d1e19d1841432bc22877f33.jpg,rickshaw 0.104167 0.542188 0.0520833 0.0640625
../../datasets/raw/Traffic/images/21_jpg.rf.bd10bdc60d1e19d1841432bc22877f33.jpg,rickshaw 0.629167 0.534375 0.102083 0.065625
../../datasets/raw/Traffic/images/21_jpg.rf.bd10bdc60d1e19d1841432bc22877f33.jpg,rickshaw 0.708333 0.542188 0.0520833 0.09375
../../datasets/raw/Traffic/images/21_jpg.rf.bd10bdc60d1e19d1841432bc22877f33.jpg,rickshaw 0.158333 0.545312 0.0395833 0.078125
../../datasets/raw/Traffic/images/21_jpg.rf.bd10bdc60d1e19d1841432bc22877f33.jpg,car 0.04375 0.55625 0.0875 0.0625
